id,nation
507948,Lexington-Kentucky-UnitedStates
507966,NewYork-NewYork-UnitedStates
507967,Frankfurt-Germany
508068,Fribourg-Switzerland
508107,MtClaremont-Australia
508195,Amherst-Massachusetts-UnitedStates
508227,Berlin-Germany
508337,Copenhagen-Denmark
508379,Montreal-Canada
508397,SanFrancisco-California-UnitedStates
508398,Leawood-Kansas-UnitedStates
508419,SaoPaulo-Brazil
508455,MountainView-California-UnitedStates
508478,Hanover-Germany
508566,Chicago-Illinois-UnitedStates
508658,Denmark
508675,SanFrancisco-California-UnitedStates
508681,BuenosAires-Argentina
508713,Sebastopol-California-UnitedStates
508775,Wimberley-Texas-UnitedStates
508836,Lynwood-Illinois-UnitedStates
508852,Newtown-NewZealand
508865,Russia
508912,Jackson-Mississippi-UnitedStates
508975,Cagliari-Italy
509089,Vienna-Austria
509104,Shanghai-China
509153,Chicago-Illinois-UnitedStates
509309,Copenhagen-Denmark
509338,Trelleborg-Sweden
509348,NewYork-NewYork-UnitedStates
509373,London-UnitedKingdom
509387,Minneapolis-Minnesota-UnitedStates
509465,Oceanside-California-UnitedStates
509551,London-UnitedKingdom
509588,Ottawa-Canada
509602,London-UnitedKingdom
509649,Washington-DistrictofColumbia-UnitedStates
509707,Parkville-Maryland-UnitedStates
509716,Ottawa-Canada
509756,Virginia-UnitedStates
509795,Oakland-California-UnitedStates
509827,LosAngeles-California-UnitedStates
509854,Washington-DistrictofColumbia-UnitedStates
509951,Toronto-Canada
509973,Jinan-China
510061,Montreal-Canada
510082,SanMarcos-Texas-UnitedStates
510119,NewYork-NewYork-UnitedStates
510124,Melbourne-Australia
510208,Blackwood-Australia
510216,NewYork-NewYork-UnitedStates
510263,Emeryville-California-UnitedStates
510279,Australia
510306,London-UnitedKingdom
510311,Sydney-Australia
510360,SouthYarra-Australia
510377,TheHague-Netherlands
510462,NewYork-NewYork-UnitedStates
510473,SuttonsBay-Michigan-UnitedStates
510497,London-UnitedKingdom
510504,Amiens-France
510516,Shelbyville-Indiana-UnitedStates
510705,Manly-Australia
510745,NewYork-NewYork-UnitedStates
510756,Berlin-Germany
510796,Paris-France
510811,Washington-DistrictofColumbia-UnitedStates
510907,Boston-Massachusetts-UnitedStates
510937,TelAviv-Israel
510943,Berlin-Germany
510979,Pittsburgh-Pennsylvania-UnitedStates
510998,NewYork-NewYork-UnitedStates
511065,Connecticut-UnitedStates
511076,NewYork-NewYork-UnitedStates
511086,NewYork-NewYork-UnitedStates
511133,Honolulu-Hawaii-UnitedStates
511159,Pamplona-Spain
511176,Raleigh-NorthCarolina-UnitedStates
511187,Antwerp-Belgium
511226,Ile-de-France-France
511241,Corvallis-Oregon-UnitedStates
511296,Boston-Massachusetts-UnitedStates
511351,MountainView-California-UnitedStates
511459,LosAngeles-California-UnitedStates
511497,SantaCruz-California-UnitedStates
511500,London-Canada
511516,SanFrancisco-California-UnitedStates
511536,Columbus-Ohio-UnitedStates
511543,Gainesville-Florida-UnitedStates
511566,Montreal-Canada
511585,NewYork-NewYork-UnitedStates
511586,Maine-UnitedStates
511589,BuenosAires-Argentina
511638,Boise-Idaho-UnitedStates
511660,RiodeJaneiro-Brazil
511667,Maryland-UnitedStates
511715,NewYork-NewYork-UnitedStates
511759,LosAngeles-California-UnitedStates
511865,SaintPaul-Minnesota-UnitedStates
511958,Flagstaff-Arizona-UnitedStates
511976,Seattle-Washington-UnitedStates
512032,Toronto-Canada
512076,BritishColumbia-Canada
512138,PaloAlto-California-UnitedStates
512218,Toronto-Canada
512269,Baltimore-Maryland-UnitedStates
512280,Pittsburgh-Pennsylvania-UnitedStates
512298,Mesa-Washington-UnitedStates
512328,FortMcMurray-Canada
512329,Warsaw-Poland
512374,NewYork-NewYork-UnitedStates
512392,Newport-Australia
512657,Copenhagen-Denmark
512689,Paris-France
512719,Aix-en-Provence-France
512720,Lausanne-Switzerland
512729,Frankfurt-Germany
512735,Perth-Australia
512740,SanFrancisco-California-UnitedStates
512744,Newport-RhodeIsland-UnitedStates
512762,Brussels-Belgium
512828,Pal\xc3\xa9zieux-Switzerland
512841,Vienna-Austria
512854,Saint-Lambert-Canada
512857,Knoxville-Tennessee-UnitedStates
513013,NewYork-NewYork-UnitedStates
513129,BuenosAires-Argentina
513250,Bogota-Colombia
513260,BuenosAires-Argentina
513320,Leiden-Netherlands
513342,Washington-DistrictofColumbia-UnitedStates
513401,SanFrancisco-California-UnitedStates
513410,Oxford-UnitedKingdom
513449,Vancouver-Washington-UnitedStates
513510,PaloAlto-California-UnitedStates
513627,LongBeach-California-UnitedStates
513633,Atlanta-Georgia-UnitedStates
513713,Scottsdale-Arizona-UnitedStates
513895,US
513941,Moscow-Russia
513954,Washington-DistrictofColumbia-UnitedStates
513998,NewYork-NewYork-UnitedStates
514026,QuezonCity-Philippines
514035,Christchurch-NewZealand
514045,London-Canada
514054,Charlottesville-Virginia-UnitedStates
514071,London-UnitedKingdom
514136,Surrey-Canada
514150,Pune-India
514178,NewYork-NewYork-UnitedStates
514236,Ramsey-NewJersey-UnitedStates
514305,Redmond-Washington-UnitedStates
514344,Toronto-Canada
514353,Miami-Florida-UnitedStates
514358,Minneapolis-Minnesota-UnitedStates
514390,SanFrancisco-California-UnitedStates
514429,LongBeach-California-UnitedStates
514438,FortLauderdale-Florida-UnitedStates
514455,Toronto-Canada
514457,Perth-Australia
514461,NewYork-NewYork-UnitedStates
514508,Lausanne-Switzerland
514538,SanFrancisco-California-UnitedStates
514540,Polling-Germany
514579,TheGardens-NewZealand
514592,Sydney-Australia
514646,Lorne-Australia
514758,Melbourne-Victoria-Australia
514798,Milan-Italy
514815,Leeds-UnitedKingdom
514843,AtlanticHighlands-NewJersey-UnitedStates
514867,Centereach-NewYork-UnitedStates
514977,NewYork-NewYork-UnitedStates
514987,S\xc3\xa3oPaulo-Brazil
515014,BuenosAires-Argentina
515026,NewYork-NewYork-UnitedStates
515033,Malmo-Sweden
515094,Uppsala-Sweden
515189,Chicago-Illinois-UnitedStates
515206,London-UnitedKingdom
515224,Geneva-Switzerland
515397,Perth-Australia
515433,Montreal-Canada
515492,Cologne-Germany
515524,NewYork-NewYork-UnitedStates
515526,Paris-France
515653,GlenRidge-NewJersey-UnitedStates
515667,Netherlands
515675,SurryHills-Australia
515696,Paris-France
515703,Denver-Colorado-UnitedStates
515723,Barcelona-Spain
515758,Sorbiers-France
515816,NewOrleans-Louisiana-UnitedStates
515863,London-UnitedKingdom
515914,LosAngeles-California-UnitedStates
516002,PompanoBeach-Florida-UnitedStates
516037,Lancaster-Pennsylvania-UnitedStates
516043,Lutz-Florida-UnitedStates
516139,Florida-UnitedStates
516283,Philadelphia-Pennsylvania-UnitedStates
516284,Manchester-UnitedKingdom
516313,Washington-DistrictofColumbia-UnitedStates
516332,Northampton-Massachusetts-UnitedStates
516358,SpiritLake-Iowa-UnitedStates
516373,Seoul-SouthKorea
516376,Richmond-Virginia-UnitedStates
516404,SanFrancisco-California-UnitedStates
516405,Howey-in-the-Hills-Florida-UnitedStates
516434,Sydney-Australia
516490,SanJose-California-UnitedStates
516491,NewYork-NewYork-UnitedStates
516615,Emeryville-California-UnitedStates
516638,SanFrancisco-California-UnitedStates
516654,KansasCity-Missouri-UnitedStates
516766,Santiago-Chile
516772,SanFrancisco-California-UnitedStates
516777,Lima-Peru
516795,NewYork-NewYork-UnitedStates
516803,SanFrancisco-California-UnitedStates
516892,WestHindmarsh-Australia
517002,Amsterdam-NewYork-UnitedStates
517011,Copenhagen-Denmark
517013,Paris-France
517017,Berlin-Germany
517149,London-UnitedKingdom
517209,Westcliffe-Colorado-UnitedStates
517228,Ottawa-Canada
517254,Melbourne-Australia
517294,Amsterdam-Netherlands
517300,UnitedStates
517325,Auckland-NewZealand
517501,LosAngeles-California-UnitedStates
517519,LosAngeles-California-UnitedStates
517533,NewYork-NewYork-UnitedStates
517540,NewYork-NewYork-UnitedStates
517657,Barcelona-Spain
517694,SanFrancisco-California-UnitedStates
517740,Toronto-Canada
517747,SanFrancisco-California-UnitedStates
517786,Austin-Texas-UnitedStates
517798,Munich-Germany
517864,Dublin-Ireland
518200,Minneapolis-Minnesota-UnitedStates
518235,Toronto-Canada
518374,Asni\xc3\xa8res-sur-Seine-France
518601,SantaCruz-California-UnitedStates
518604,LosAngeles-California-UnitedStates
518753,China
518777,Madison-Wisconsin-UnitedStates
518913,Elizabeth-NewJersey-UnitedStates
519030,Dublin-Ireland
519071,SanFrancisco-California-UnitedStates
519091,NewYork-NewYork-UnitedStates
519093,MexicoCity-Mexico
519100,Wuhan-China
519106,NewYork-NewYork-UnitedStates
519107,NewYork-NewYork-UnitedStates
519116,Kempen-Germany
519128,LosAngeles-California-UnitedStates
519155,Providence-RhodeIsland-UnitedStates
519161,Blacksburg-Virginia-UnitedStates
519171,LosAngeles-California-UnitedStates
519198,NewYork-NewYork-UnitedStates
519241,Lincoln-UnitedKingdom
519244,Montreal-Canada
519384,BuenosAires-Argentina
519399,Albuquerque-NewMexico-UnitedStates
519415,NewYork-NewYork-UnitedStates
519423,Atlanta-Georgia-UnitedStates
519431,Washington-DistrictofColumbia-UnitedStates
519573,Melbourne-Australia
519598,SanFrancisco-California-UnitedStates
519613,NewYork-NewYork-UnitedStates
519653,LosAngeles-California-UnitedStates
519674,Vienna-Austria
519947,London-UnitedKingdom
519994,Munich-Germany
520146,London-UnitedKingdom
520171,Paris-France
520225,NewYork-NewYork-UnitedStates
520265,Chicago-Illinois-UnitedStates
520266,Paris-France
520307,Ghent-Belgium
520332,Tokyo-Japan
520529,Rochester-NewYork-UnitedStates
520558,Washington-DistrictofColumbia-UnitedStates
520575,Paris-France
520616,Hollywood-Florida-UnitedStates
520751,Oakland-California-UnitedStates
520774,Ashburnham-Massachusetts-UnitedStates
520798,NewYork-NewYork-UnitedStates
520826,ElCerrito-California-UnitedStates
520848,LosAngeles-California-UnitedStates
520885,FortWorth-Texas-UnitedStates
520983,SantaBarbara-California-UnitedStates
521023,Tilburg-Netherlands
521180,London-UnitedKingdom
521182,Paris-France
521195,Pittsburgh-Pennsylvania-UnitedStates
521272,Barcelona-Spain
521330,Madrid-Spain
521363,NewYork-NewYork-UnitedStates
521408,SanFrancisco-California-UnitedStates
521411,S\xc3\xa3oPaulo-Brazil
521435,SanFrancisco-California-UnitedStates
521438,Glasgow-UnitedKingdom
521500,MiamiBeach-Florida-UnitedStates
521520,Washington-DistrictofColumbia-UnitedStates
521527,\xc3\x8ele-de-France-France
521575,Moscow-Russia
521606,PlayadelCarmen-Mexico
521645,Paris-France
521711,Durham-NorthCarolina-UnitedStates
521803,Toronto-Canada
521854,Sacramento-California-UnitedStates
522066,Harrisburg-Pennsylvania-UnitedStates
522088,Quebec-Canada
522098,WashingtonD.C.-DistrictofColumbia-UnitedStates
522143,Toronto-Canada
522328,Tokyo-Japan
522347,Memphis-Tennessee-UnitedStates
522369,SanFrancisco-California-UnitedStates
522376,Edinburgh-UnitedKingdom
522386,NewYork-NewYork-UnitedStates
522464,BoltonPoint-Australia
522526,Taiwan
522586,Stockholm-Sweden
522663,Melbourne-Australia
522738,BurleighWaters-Australia
522807,MountainView-California-UnitedStates
522891,London-UnitedKingdom
522912,K\xc3\xb6niz-Switzerland
522924,Ithaca-NewYork-UnitedStates
522966,London-UnitedKingdom
523006,KeyWest-Florida-UnitedStates
523011,Montreal-Canada
523228,Sacramento-California-UnitedStates
523234,FortLauderdale-Florida-UnitedStates
523248,Haut-Vully-Switzerland
523320,NewportNews-Virginia-UnitedStates
523334,Champaign-Illinois-UnitedStates
523344,Seattle-Washington-UnitedStates
523372,NewYork-NewYork-UnitedStates
523453,Surprise-Arizona-UnitedStates
523466,Washington-DistrictofColumbia-UnitedStates
523521,Feig\xc3\xa8res-France
523596,Miami-Florida-UnitedStates
523603,SantaBarbara-California-UnitedStates
523624,SaintLouis-Missouri-UnitedStates
523698,SanLeandro-California-UnitedStates
523901,Metula-Israel
523918,Boston-Massachusetts-UnitedStates
523939,Alexandria-Virginia-UnitedStates
524003,Toronto-Canada
524075,LosAngeles-California-UnitedStates
524219,Vancouver-Canada
524280,SantaCruz-California-UnitedStates
524340,Boston-Massachusetts-UnitedStates
524359,Boston-Massachusetts-UnitedStates
524363,Beacon-NewYork-UnitedStates
524452,Bogota-Colombia
524488,Dunkirk-France
524511,NewYork-NewYork-UnitedStates
524597,Pharr-Texas-UnitedStates
524601,NewYork-NewYork-UnitedStates
524637,SanFrancisco-California-UnitedStates
524714,Montreal-Canada
524785,Encinitas-California-UnitedStates
524804,Oakland-California-UnitedStates
524811,California-UnitedStates
524870,Hamburg-Germany
524913,Seattle-Washington-UnitedStates
524920,Vancouver-Canada
524935,NewYork-NewYork-UnitedStates
525171,FitzroyNorth-Australia
525185,Abbotsford-Australia
525190,Rome-Italy
525390,NewYork-NewYork-UnitedStates
525401,Kenosha-Wisconsin-UnitedStates
525460,Lyon-France
525466,Galway-Ireland
525468,Nottingham-UnitedKingdom
525536,Waterloo-Canada
525612,Albany-NewYork-UnitedStates
525662,MountainView-California-UnitedStates
525695,Newton-Massachusetts-UnitedStates
525698,NewYork-NewYork-UnitedStates
525710,Seattle-Washington-UnitedStates
525828,Vancouver-Canada
525866,Tampa-Florida-UnitedStates
525871,NewYork-UnitedStates
525893,London-UnitedKingdom
525954,HongKong
526059,RiodeJaneiro-Brazil
526076,SantaMonica-California-UnitedStates
526104,Berkeley-California-UnitedStates
526127,Ljubljana-Slovenia
526245,Whereyoulive
526347,Hamburg-Germany
526433,Oakland-California-UnitedStates
526444,Chicago-Illinois-UnitedStates
526447,Musselburgh-UnitedKingdom
526475,Ottawa-Canada
526486,Austin-Texas-UnitedStates
526517,Ridgeland-Mississippi-UnitedStates
526583,NewYork-NewYork-UnitedStates
526599,Montreal-Canada
526615,Baltimore-Maryland-UnitedStates
526710,Fitzroy-Australia
526743,Albury-Australia
526786,Ithaca-NewYork-UnitedStates
526825,Argentina
526978,SanFrancisco-California-UnitedStates
526982,SanFrancisco-California-UnitedStates
527082,Geneva-Switzerland
527170,Sydney-Australia
527194,SanFrancisco-California-UnitedStates
527208,NewYork-NewYork-UnitedStates
527330,Albany-Australia
527382,NewYork-NewYork-UnitedStates
527384,Australia
527436,DE
527511,Switzerland
527524,London-UnitedKingdom
527544,Toronto-Canada
527546,Seattle-Washington-UnitedStates
527565,London-UnitedKingdom
527577,Milwaukee-Wisconsin-UnitedStates
527870,Minneapolis-Minnesota-UnitedStates
528045,CapeElizabeth-Maine-UnitedStates
528064,Toronto-Canada
528089,Martinez-California-UnitedStates
528135,Folsom-California-UnitedStates
528140,BondiBeach-Australia
528157,Cleveland-Ohio-UnitedStates
528249,Ithaca-NewYork-UnitedStates
528281,Waikato-NewZealand
528348,Ubibeneibipatria
528700,Winchendon-Massachusetts-UnitedStates
528750,LoganCity-Australia
528752,Kensington-Maryland-UnitedStates
528768,Toronto-Canada
528871,Greenbelt-Maryland-UnitedStates
528910,FortWorth-Texas-UnitedStates
528914,AZ
528926,Sydney-Australia
528951,BuenosAires-Argentina
529059,Calexico-California-UnitedStates
529067,Statenkwartier-Netherlands
529157,Chicago-Illinois-UnitedStates
529202,London-UnitedKingdom
529210,Lyon-France
529223,Brisbane-Australia
529309,Kew-Australia
529336,Camperdown-Australia
529390,Ithaca-NewYork-UnitedStates
529450,Melbourne-Australia
529456,Bucharest-Romania
529464,FortMyers-Florida-UnitedStates
529534,Shanghai-China
529579,Rey\xc3\xb0arfj\xc3\xb6r\xc3\xb0ur-Iceland
529646,Chicago-Illinois-UnitedStates
529679,EastFremantle-Australia
529760,Wakefield-Peacedale-RhodeIsland-UnitedStates
529788,Cambridge-Massachusetts-UnitedStates
529812,California-UnitedStates
529835,Gamboa-Panama
529878,Krakow-Poland
529899,Nancy-France
529928,SanFrancisco-California-UnitedStates
529965,whereIliveiswhereIwork-VermontthispastwinterWyomingthispastsummer
529993,Maine-UnitedStates
530058,SanFrancisco-California-UnitedStates
530059,Charlotte-NorthCarolina-UnitedStates
530062,SantaCruz-California-UnitedStates
530075,Alaska-UnitedStates
530166,NewYork-NewYork-UnitedStates
530264,London-UnitedKingdom
530386,BuenosAires-Argentina
530399,FalmouthForeside-Maine-UnitedStates
530407,Henrico-Virginia-UnitedStates
530430,Chicago-Illinois-UnitedStates
530442,Paris-France
530482,FortBragg-California-UnitedStates
530530,Toronto-Canada
530605,Austin-Texas-UnitedStates
530785,NewYork-NewYork-UnitedStates
530810,Boston-Massachusetts-UnitedStates
530864,Sydney-Australia
531183,NewYork-NewYork-UnitedStates
531279,Frederiksberg-Denmark
531280,Melbourne-Australia
531305,Zurich-Switzerland
531315,SouthLakeTahoe-California-UnitedStates
531419,Greenville-SouthCarolina-UnitedStates
531432,London-UnitedKingdom
531473,BuenosAires-Argentina
531528,LosAngeles-California-UnitedStates
531668,Olot-Spain
531706,Dallas-Texas-UnitedStates
531734,Washington-DistrictofColumbia-UnitedStates
531764,SanFrancisco-California-UnitedStates
531832,Chicago-Illinois-UnitedStates
531897,Hamburg-Germany
531931,Barcelona-Spain
532009,Bordeaux-France
532051,Toronto-Canada
532175,WashingtonD.C.-DistrictofColumbia-UnitedStates
532188,Utrecht-Netherlands
532213,London-UnitedKingdom
532253,Montreal-Canada
532334,NewYork-NewYork-UnitedStates
532378,Montreal-Canada
532438,Chicago-Illinois-UnitedStates
532482,NewYork-UnitedStates
532503,Medellin-Colombia
532554,Newark-NewJersey-UnitedStates
532558,Bethel-Connecticut-UnitedStates
532571,Goteborg-Sweden
532651,S\xc3\xa3oPaulo-Brazil
532694,Atlanta-Georgia-UnitedStates
532732,StLouis-Missouri-UnitedStates
532745,NewYork-NewYork-UnitedStates
532789,Minneapolis-Minnesota-UnitedStates
532790,SanFrancisco-California-UnitedStates
532889,Sunnyvale-California-UnitedStates
